query_id,customer_id,query_date,topic,message,resolved,escalated
QRY-C340599A,CUST-17AF88DC,2025-03-03,Can,Can I get coverage for sports-related injuries? Could you please assist?,True,False
QRY-9F5EE0CC,CUST-C652EA15,2025-05-20,How,How do I add flood coverage to my home insurance? Could you please assist?,False,False
QRY-20DC9193,CUST-A9EAFE11,2025-02-21,How,How do I update my policy if I move? Looking forward to your reply. Urgent: Please respond as soon as possible.,False,True
QRY-ED9819EC,CUST-600E6051,2025-01-16,Can,Can I get coverage for damages caused by floods? Could you please assist?,True,False
QRY-10F448EF,CUST-FD7DFF2E,2025-02-08,What,"What is the process for claiming disability benefits? Please respond at the earliest. This matter is critical, awaiting your quick response.",True,True
QRY-CF4545F5,CUST-85DF7294,2025-04-23,How,How do I update my marital status on my policy? Looking forward to your reply. Urgent: Please respond as soon as possible.,False,True
QRY-5C9683B2,CUST-93E396D2,2025-05-16,Can,"Can I get a refund if I cancel early? Can you check on this, please? Please escalate this matter immediately!",True,True
QRY-50C6C45F,CUST-80472945,2025-01-09,How,How do I add travel insurance for my family? This is quite urgent for me.,True,False
QRY-05956557,CUST-A964C879,2025-03-23,How,How do I update my policy after buying a new car? Please clarify this issue. Please treat this with high priority.,False,True
QRY-CA514FF9,CUST-DEB86F52,2025-03-22,Can,Can I get coverage for accidental injuries? Looking forward to your reply. Please escalate this matter immediately!,False,True
QRY-24045AAB,CUST-2B5531DE,2025-05-14,Are,Are cosmetic surgeries covered? Please clarify this issue. I am escalating this issue due to its importance.,True,True
QRY-1B300ABD,CUST-3CC4A993,2025-01-19,Are,"Are preventive health screenings included? Could you please assist? This matter is critical, awaiting your quick response.",True,True
QRY-FA03785D,CUST-A34250B4,2025-04-20,Is,Is my policy valid during a policyholder’s relocation? This requires immediate attention. This issue needs urgent attention!,True,True
QRY-4C4A8631,CUST-8A1E3906,2025-01-14,Is,"Is accidental death covered in all life policies? Can you check on this, please? Kindly prioritize my request.",False,True
QRY-450330DD,CUST-830453E3,2025-02-18,Are,Are mental health treatments included? This is quite urgent for me. Please treat this with high priority.,False,True
QRY-FEF55DAF,CUST-679E0ED6,2025-04-11,Are,Are alternative medical treatments covered? I would appreciate your prompt response.,True,False
QRY-BBA12A93,CUST-BC0E9FC6,2025-03-08,Are,Are alternative therapies reimbursed? This is quite urgent for me.,True,False
QRY-AE620EDF,CUST-CD59D313,2025-01-13,Can,Can I get coverage for dental surgeries? Please respond at the earliest.,True,False
QRY-09877317,CUST-50769F04,2025-02-05,Can,Can I get insurance for my business equipment? This requires immediate attention.,True,False
QRY-3977A5CA,CUST-718F46DE,2025-03-07,Can,Can I insure my rental property? Could you please assist? Please escalate this matter immediately!,False,True
QRY-032A4457,CUST-C7FDE063,2025-05-07,How,How do I get reimbursed for medical bills? Could you please assist? I am escalating this issue due to its importance.,False,True
QRY-0C57BE2A,CUST-C4E7ED4C,2025-05-10,How,How do I add roadside assistance to my policy? Looking forward to your reply.,True,False
QRY-F7DA6E12,CUST-FF42E58C,2025-05-01,How,How do I check my policy renewal date? This requires immediate attention.,True,False
QRY-62DC5476,CUST-C1FB9D90,2025-02-04,How,How do I check my claim history? I would appreciate your prompt response. Urgent: Please respond as soon as possible.,False,True
QRY-C83E1EC0,CUST-E9222317,2025-01-26,Are,"Are sports-related injuries covered under health plans? I need your help with this. This matter is critical, awaiting your quick response.",True,True
QRY-2979F04A,CUST-EC6D656E,2025-01-04,Can,"Can I add flood coverage to my home policy? Could you please assist? This matter is critical, awaiting your quick response.",False,True
QRY-3B005CC8,CUST-B3D5793F,2025-02-13,Are,Are maternity expenses covered? Please clarify this issue.,True,False
QRY-87800B68,CUST-41B1046F,2025-03-22,Can,Can I add temporary coverage for a new vehicle? Could you please assist? Please treat this with high priority.,False,True
QRY-F3030015,CUST-4AF89BE7,2025-04-17,What,What documents are needed to renew my policy? Please clarify this issue.,True,False
QRY-1561DAE9,CUST-7F811E21,2025-05-02,How,"How do I update my beneficiary details? Can you check on this, please?",False,False
QRY-A5D85112,CUST-B633B3EE,2025-01-11,Does,Does my policy cover lost baggage during travel? Please respond at the earliest. Please escalate this matter immediately!,False,True
QRY-D5D3A7E0,CUST-5DB113ED,2025-04-21,Can,Can I pay my insurance premium via autopay? Looking forward to your reply.,True,False
QRY-9C90A35B,CUST-32498AF9,2025-04-15,Are,"Are cosmetic surgeries covered? Please respond at the earliest. This matter is critical, awaiting your quick response.",True,True
QRY-7A2E5B15,CUST-50D9AD81,2025-02-13,What,What are the steps to claim compensation for theft? This is quite urgent for me.,False,False
QRY-BEC59770,CUST-E1ABEA68,2025-03-29,How,How do I dispute a rejected claim? This is quite urgent for me.,True,False
QRY-FDA7BD3F,CUST-D4E42DAD,2025-05-21,Are,Are dental check-ups covered under my plan? Please clarify this issue. Please treat this with high priority.,True,True
QRY-00E4D9BA,CUST-A9B70D8C,2025-04-14,Are,"Are outpatient treatments covered? Could you please assist? This matter is critical, awaiting your quick response.",True,True
QRY-39DC0549,CUST-A673327E,2025-01-16,Can,Can I change my policy beneficiary anytime? This is quite urgent for me.,True,False
QRY-99C29B37,CUST-20D93234,2025-05-16,How,How do I update my mailing address? Please clarify this issue. Urgent: Please respond as soon as possible.,True,True
QRY-AEE24D75,CUST-81137042,2025-04-27,How,"How do I add a second driver to my vehicle insurance? Kindly provide an update. This matter is critical, awaiting your quick response.",True,True
QRY-A589EE5B,CUST-ADB18CD6,2025-05-01,Are,"Are prescription medications covered? This requires immediate attention. This matter is critical, awaiting your quick response.",False,True
QRY-49679ACE,CUST-9DCCD26A,2025-03-14,How,How do I get reimbursed for hospital bills? This requires immediate attention.,True,False
QRY-E58D68A6,CUST-22236E51,2025-01-09,Can,"Can I increase my premium payment frequency? This is quite urgent for me. This matter is critical, awaiting your quick response.",True,True
QRY-C78DDE36,CUST-B7AA302D,2025-03-15,How,"How do I file a claim for stolen property? Please respond at the earliest. This is very urgent, please act fast!",True,True
QRY-5F82A31A,CUST-AE7BA778,2025-04-29,What,"What is the grace period after premium due date? I need your help with this. This matter is critical, awaiting your quick response.",False,True
QRY-6DE776B5,CUST-9ABF3024,2025-01-01,Can,Can I get roadside assistance with my auto insurance? Looking forward to your reply.,True,False
QRY-C6E297A9,CUST-9830AFA2,2025-04-13,Are,Are ambulance charges included in my policy? Could you please assist?,True,False
QRY-C3EE7A88,CUST-736DA6A5,2025-04-03,Can,Can I increase my coverage limits? This is quite urgent for me.,False,False
QRY-C6BD88C4,CUST-D2E70914,2025-03-21,Can,Can I add a newborn to my family health insurance? This is quite urgent for me. This issue needs urgent attention!,True,True
QRY-C3140C24,CUST-E159E6B3,2025-04-27,Are,Are there discounts for no claims history? I would appreciate your prompt response. Kindly prioritize my request.,True,True
QRY-0B21DC66,CUST-D0CB3FD7,2025-03-30,Can,Can I renew my policy without physical inspection? I would appreciate your prompt response. I require a prompt resolution.,False,True
QRY-BD45F0F0,CUST-D5BCE582,2025-04-19,Are,Are preventive health screenings included? This requires immediate attention.,False,False
QRY-0FEC5D5E,CUST-9F3A1DFC,2025-01-20,Can,Can I get coverage for international travel? Kindly provide an update.,False,False
QRY-0DDE7658,CUST-2B35F1BF,2025-03-31,How,How do I add a second driver to my vehicle insurance? Please clarify this issue.,False,False
QRY-2F8D039A,CUST-C14167F7,2025-05-01,What,"What is the maximum coverage limit for home insurance? Can you check on this, please? I am escalating this issue due to its importance.",False,True
QRY-377395C8,CUST-23D6EC75,2025-04-05,What,"What happens if I miss a premium payment? Can you check on this, please?",True,False
QRY-18338751,CUST-80BE9D9A,2025-04-10,Can,Can I get an insurance quote online? Could you please assist?,True,False
QRY-2114BED5,CUST-AC49E1DD,2025-04-02,Can,Can I pay my premiums online? This is quite urgent for me.,False,False
QRY-81CC000A,CUST-833C08DD,2025-01-11,What,What documents are required for auto insurance claims? Could you please assist?,False,False
QRY-AB4496BA,CUST-80654CC9,2025-05-05,How,How do I file a claim for theft during travel? Please respond at the earliest. Please escalate this matter immediately!,False,True
QRY-39BC473B,CUST-EFA7903A,2025-03-22,Is,Is my policy valid if I relocate to another city? Kindly provide an update. Please escalate this matter immediately!,False,True
QRY-5FE374A3,CUST-10EBE048,2025-05-26,How,How do I check if my claim needs more documents? Kindly provide an update. Please treat this with high priority.,False,True
QRY-752A7FF7,CUST-1805894A,2025-03-02,Can,Can I add coverage for theft during travel? Could you please assist?,False,False
QRY-661C28E1,CUST-EBC2E215,2025-01-17,Are,"Are vaccinations covered under health insurance? Looking forward to your reply. This matter is critical, awaiting your quick response.",False,True
QRY-7B4DE1DE,CUST-268CEE1C,2025-02-17,How,How do I get an insurance quote online? Kindly provide an update. Please escalate this matter immediately!,False,True
QRY-05A99A18,CUST-F3338EA6,2025-02-09,Can,Can I insure valuables like jewelry separately? Please respond at the earliest.,False,False
QRY-5511E58C,CUST-F2CE3F2A,2025-03-04,How,How do I file a claim for theft during travel? I would appreciate your prompt response.,True,False
QRY-E558CE40,CUST-244A6046,2025-02-20,Are,"Are prescription drugs included in my health plan? Please respond at the earliest. This matter is critical, awaiting your quick response.",True,True
QRY-1482CB83,CUST-5121039F,2025-02-12,How,How do I file a claim for medical treatment expenses? Looking forward to your reply.,False,False
QRY-C99DD6DE,CUST-A4E76B90,2025-04-18,Can,Can I add coverage for business equipment at home? Please respond at the earliest. Please treat this with high priority.,True,True
QRY-4966D168,CUST-D2499D71,2025-02-27,Can,Can I insure valuables like jewelry separately? Please respond at the earliest.,True,False
QRY-6A5036BF,CUST-E39BF3FE,2025-01-01,Is,"Is accidental death covered under my current plan? Can you check on this, please?",True,False
QRY-C6C5CEBF,CUST-1E7E46A1,2025-01-27,How,"How do I update my contact number in policy documents? This is quite urgent for me. This is very urgent, please act fast!",True,True
QRY-88D7F954,CUST-CC2C9E12,2025-01-29,What,"What is the penalty for late premium payments? This is quite urgent for me. This matter is critical, awaiting your quick response.",True,True
QRY-C1DE78A5,CUST-6CFD6AE2,2025-03-25,Can,Can I get coverage for sports-related injuries? I would appreciate your prompt response. Please escalate this matter immediately!,True,True
QRY-3BF28F26,CUST-51CB3509,2025-02-03,What,"What is the maximum coverage limit for home insurance? Can you check on this, please?",False,False
QRY-CC7058C9,CUST-D4025D65,2025-04-12,Can,Can I get roadside assistance internationally? I would appreciate your prompt response.,False,False
QRY-63DCB7B5,CUST-CCDFFA54,2025-05-17,How,How do I file a claim for emergency surgery? Please clarify this issue.,False,False
QRY-DADB266E,CUST-F9D8E3FF,2025-01-10,Can,Can I change my premium payment frequency? Could you please assist? Immediate assistance is needed.,False,True
QRY-E199AF91,CUST-19A56DB5,2025-02-25,Are,"Are outpatient treatments covered? Could you please assist? This is very urgent, please act fast!",True,True
QRY-4969F62F,CUST-916EEBE5,2025-04-29,Are,Are preventive vaccinations reimbursed? This requires immediate attention.,True,False
QRY-C30790EF,CUST-2485CA54,2025-02-27,Can,Can I add my spouse to my insurance plan? Kindly provide an update. Immediate assistance is needed.,False,True
QRY-3390F5AD,CUST-FE6E20B0,2025-03-31,Can,Can I get insurance for rental properties? Please clarify this issue. This issue needs urgent attention!,False,True
QRY-509A8C40,CUST-228C1FD4,2025-04-20,Can,Can I get insurance for a second car? Looking forward to your reply.,False,False
QRY-F6CF5DB8,CUST-2F88847B,2025-02-21,What,What is the process for filing a theft claim? This requires immediate attention.,True,False
QRY-23A85920,CUST-693376D6,2025-04-29,Can,Can I add a second driver to my auto insurance? Please clarify this issue.,True,False
QRY-80FC86D2,CUST-852DEDEC,2025-05-01,What,What is the cancellation policy for travel insurance? Please clarify this issue.,False,False
